NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
FOXO FAMILY SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXO FAMILY SIGNALING	FOXO FAMILY SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXO FAMILY SIGNALING		47	0.45409656	1.603534	0.0118811885	0.03889835	1.0	2133	tags=32%, list=14%, signal=37%	
REGULATION OF RNA STABILITY%GOBP%GO:0043487	REGULATION OF RNA STABILITY%GOBP%GO:0043487		144	0.37513766	1.6035104	0.0	0.03886263	1.0	3119	tags=35%, list=21%, signal=44%	
FATTY ACID BETA OXIDATION%WIKIPATHWAYS_20250810%WP143%HOMO SAPIENS	FATTY ACID BETA OXIDATION%WIKIPATHWAYS_20250810%WP143%HOMO SAPIENS		23	0.54156315	1.6032412	0.008281574	0.038899884	1.0	2137	tags=43%, list=14%, signal=51%	
REGULATION OF SISTER CHROMATID COHESION%GOBP%GO:0007063	REGULATION OF SISTER CHROMATID COHESION%GOBP%GO:0007063		16	0.59351164	1.6025577	0.031746034	0.039077498	1.0	2744	tags=44%, list=18%, signal=53%	
NUCLEIC ACID CATABOLIC PROCESS%GOBP%GO:0141188	NUCLEIC ACID CATABOLIC PROCESS%GOBP%GO:0141188		185	0.36796552	1.6023297	0.0	0.03911328	1.0	3978	tags=42%, list=26%, signal=56%	
PYRUVATE METABOLISM%PATHWHIZ%PW000054	PYRUVATE METABOLISM%PATHWHIZ%PW000054		20	0.55763686	1.6015915	0.01927195	0.03929139	1.0	3320	tags=50%, list=22%, signal=64%	
MRNA STABILIZATION%GOBP%GO:0048255	MRNA STABILIZATION%GOBP%GO:0048255		41	0.47752884	1.5989377	0.012605042	0.040138636	1.0	3119	tags=41%, list=21%, signal=52%	
NUCLEOBASE-CONTAINING COMPOUND TRANSPORT%GOBP%GO:0015931	NUCLEOBASE-CONTAINING COMPOUND TRANSPORT%GOBP%GO:0015931		148	0.37359658	1.5977833	0.0	0.040475078	1.0	3897	tags=42%, list=26%, signal=56%	
EUKARYOTIC TRANSCRIPTION INITIATION%WIKIPATHWAYS_20250810%WP405%HOMO SAPIENS	EUKARYOTIC TRANSCRIPTION INITIATION%WIKIPATHWAYS_20250810%WP405%HOMO SAPIENS		32	0.48738363	1.5972434	0.018367346	0.040621888	1.0	4148	tags=41%, list=28%, signal=56%	
NEGATIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904357	NEGATIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904357		26	0.52320474	1.5969453	0.023060797	0.04069072	1.0	3521	tags=42%, list=23%, signal=55%	
INITIATION OF NUCLEAR ENVELOPE (NE) REFORMATION%REACTOME DATABASE ID RELEASE 93%2995383	INITIATION OF NUCLEAR ENVELOPE (NE) REFORMATION%REACTOME DATABASE ID RELEASE 93%2995383		16	0.5933292	1.5966514	0.025104603	0.040748216	1.0	3059	tags=63%, list=20%, signal=78%	
MAPK6 MAPK4 SIGNALING%REACTOME%R-HSA-5687128.5	MAPK6 MAPK4 SIGNALING%REACTOME%R-HSA-5687128.5		73	0.42668816	1.5962101	0.0021691974	0.040850442	1.0	2783	tags=44%, list=18%, signal=53%	
SYNTHESIS, SECRETION, AND INACTIVATION OF GLUCAGON-LIKE PEPTIDE-1 (GLP-1)%REACTOME%R-HSA-381771.6	SYNTHESIS, SECRETION, AND INACTIVATION OF GLUCAGON-LIKE PEPTIDE-1 (GLP-1)%REACTOME%R-HSA-381771.6		15	0.6002278	1.5953095	0.027833002	0.04113473	1.0	2905	tags=47%, list=19%, signal=58%	
PYRUVATE DECARBOXYLASE E1 COMPONENT DEFICIENCY (PDHE1 DEFICIENCY)%SMPDB%SMP0000334	PYRUVATE DECARBOXYLASE E1 COMPONENT DEFICIENCY (PDHE1 DEFICIENCY)%SMPDB%SMP0000334		20	0.55763686	1.5951817	0.015350877	0.04112631	1.0	3320	tags=50%, list=22%, signal=64%	
LIPID OXIDATION%GOBP%GO:0034440	LIPID OXIDATION%GOBP%GO:0034440		65	0.43310332	1.5944272	0.0021598272	0.04130878	1.0	3993	tags=51%, list=26%, signal=69%	
REGULATION OF CHOLESTEROL BIOSYNTHESIS BY SREBP (SREBF)%REACTOME DATABASE ID RELEASE 93%1655829	REGULATION OF CHOLESTEROL BIOSYNTHESIS BY SREBP (SREBF)%REACTOME DATABASE ID RELEASE 93%1655829		53	0.4512014	1.5926234	0.008130081	0.041888263	1.0	5194	tags=64%, list=34%, signal=98%	
ORGANOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0090407	ORGANOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0090407		427	0.3308906	1.5922633	0.0	0.041966476	1.0	3702	tags=36%, list=25%, signal=46%	
