NAME	TITLE	SCORE	
HEYL		0.9381	
DPH1		0.9379733	
CCDC134		0.9378568	
XRCC1		0.93758523	
RNF167		0.93722326	
USE1		0.9369097	
KBTBD2		0.9368051	
WDFY4		0.9364654	
SURF4		0.93622506	
TIMD4		0.93514526	
RBM17		0.934002	
ETFRF1		0.93371123	
PLD3		0.93367344	
SLC26A6		0.93318874	
BBS5		0.93257743	
DVL2		0.9321584	
CRNDE		0.93187326	
GTPBP4		0.93143046	
LOH12CR2		0.93125975	
DGCR6		0.9310185	
OGFRL1		0.9306548	
PURA		0.93058324	
MRPL19		0.9302334	
IL18R1		0.9301252	
RNF114		0.9293757	
GDE1		0.92920244	
LGI3		0.9289145	
BCAS2		0.9288079	
MCOLN3		0.9284071	
SRF		0.92837286	
ANKRD35		0.9280246	
SPTSSB		0.927236	
C19orf47		0.9263726	
POLR3D		0.92636716	
RPUSD2		0.9260879	
NSMAF		0.92576146	
SLC25A45		0.92447436	
TANK		0.9243298	
WDSUB1		0.92395097	
ZNF787		0.92371464	
RFWD3		0.92362994	
GRIN3B		0.9225083	
SF3A1		0.9222283	
DIAPH1		0.9221587	
TMPRSS4		0.9214313	
PTDSS2		0.92123294	
TIMM8A		0.92099994	
LINC00222		0.92075986	
CATSPER3		0.92057854	
TMC8		0.92052513	
GPR68		0.9191167	
SHPRH		0.9185331	
ZNF813		0.91841286	
FBXL22		0.916884	
AGER		0.91680765	
CAHM		0.91647524	
RAB34		0.91615987	
PREPL		0.91614616	
TBXAS1		0.91535646	
YWHAB		0.91527367	
ZFP1		0.91523445	
ZBTB22		0.9147415	
FDFT1		0.91440743	
TUBA3E		0.91437024	
ANGPTL2		0.91407967	
MED9		0.9135731	
HBP1		0.913547	
TMEM185B		0.91351956	
RPRD2		0.9129745	
SMPDL3B		0.91290694	
MDM4		0.91013926	
CHRNA5		0.90984493	
LINC00440		0.90915513	
PYCR1		0.908874	
TMEM170A		0.90825796	
DTX4		0.9080091	
NOMO1		0.90800416	
RSU1		0.9078602	
SDSL		0.9074155	
ARFIP1		0.9069753	
IRX2		0.90630263	
RPS6KB1		0.90582985	
PARP9		0.9055119	
ZNF181		0.9042812	
MMACHC		0.90396065	
SETD9		0.90378183	
C1D		0.90374845	
NCBP2		0.9035179	
SMIM33		0.902721	
THUMPD2		0.90208775	
ESRP1		0.9020288	
GPATCH4		0.9015619	
ADORA2B		0.9015096	
TMEM128		0.901496	
ZFAND5		0.90128994	
C22orf15		0.9002675	
CNST		0.90007895	
SEC24C		0.900036	
RABL6		0.8996819	
ERICH6		0.8991283	
PPT1		0.89854866	
BNIP3L		0.8978602	
GOLGA1		0.8971588	
CAST		0.8971414	
SF3A2		0.8970414	
ZNF442		0.8966845	
VDAC3		0.896282	
ZBTB25		0.8960242	
KIF5B		0.8953252	
TGS1		0.89504665	
CLTA		0.8944777	
ULK3		0.8944074	
POLR2L		0.8939262	
TDRD12		0.89357644	
GNL1		0.8933252	
VPS52		0.89315784	
FCF1		0.8930672	
CHRD		0.8929506	
CHRNA1		0.89282423	
ZNF446		0.89235574	
CHRFAM7A		0.89191294	
WDR77		0.89151055	
CMTM8		0.8914969	
TFPT		0.8912826	
PHF12		0.89100987	
IBA57		0.89090914	
ACTR6		0.8902514	
CCDC137		0.8900646	
DCTN1		0.8896219	
WASF3		0.8893	
NFKBIL1		0.8888892	
DDX31		0.8885664	
CBX6		0.88827235	
MTERF3		0.887977	
GOLPH3		0.88732934	
MTO1		0.88720447	
DERA		0.88696927	
ZNF580		0.88668454	
TEX264		0.886675	
BRI3		0.8864984	
CR2		0.88645416	
ZNF398		0.8863732	
LINC02449		0.8856823	
CEP44		0.8856429	
SNAPC5		0.8855654	
C8orf82		0.88532835	
LINC01714		0.8852896	
COX17		0.8851091	
MORF4L1		0.88510877	
RETREG2		0.88307065	
COBLL1		0.88226056	
XRN1		0.88186985	
IPPK		0.8818564	
ALCAM		0.881387	
PANK4		0.88128114	
RPH3AL		0.881168	
SLC7A3		0.8806698	
LMBRD2		0.88066137	
PMCH		0.88041145	
DNAJB12		0.87938654	
BLOC1S4		0.87936044	
POU6F1		0.87935	
TDRD7		0.87927693	
GADD45GIP1		0.87915856	
LINC01063		0.8787647	
TMEM222		0.87832874	
ACP4		0.87827903	
MUC6		0.87750953	
CHRNA7		0.87741935	
HNRNPA1L2		0.87679625	
MSL1		0.8766604	
PSAT1		0.87640196	
CNPPD1		0.87631214	
NOP10		0.8760412	
MFSD1		0.8755154	
ZNF750		0.8754579	
PGGT1B		0.8753767	
SERTAD3		0.8746909	
HPS4		0.8746712	
PPP2R5E		0.87408614	
IKZF5		0.8738543	
HSPA8		0.8738454	
SULT1E1		0.87378395	
DZIP1		0.8734788	
ZMYND19		0.8728627	
PPP4R3B		0.87230074	
EME1		0.8722167	
KHDRBS1		0.8721529	
OSR1		0.87152994	
CACNA2D3		0.8714056	
KCNAB2		0.87056065	
MAIP1		0.8705038	
MIER3		0.8704505	
TEX261		0.8703487	
DMC1		0.8703231	
DUOXA1		0.8702686	
RHOT1		0.869888	
SAFB2		0.86935455	
EEF2		0.8685128	
MTIF2		0.8679856	
ERI3		0.8678356	
ERG28		0.867633	
FAM117A		0.8674822	
BUB3		0.86746943	
GPATCH1		0.867241	
NFKBIA		0.86716557	
RAB35		0.8670651	
MTFMT		0.8670129	
AUP1		0.866154	
MRPS25		0.8652857	
CMPK1		0.8647222	
MCRIP1		0.86458236	
ATP5ME		0.86453474	
RASSF3		0.86428845	
TMEM245		0.8639047	
TMEM254		0.8638458	
SSU72		0.86309093	
BCS1L		0.8630378	
PDE6D		0.8626104	
INTS4		0.8622143	
SYNJ2BP		0.8621042	
DMGDH		0.86192054	
DUSP12		0.86158097	
ZYG11A		0.8612277	
LETMD1		0.86049956	
ZNF595		0.86043984	
HLCS		0.8596675	
ZNF703		0.8595684	
SEMA4D		0.8581006	
EI24		0.8579885	
SYNJ1		0.85761315	
EFNA5		0.8575335	
CHMP3		0.85744405	
LSM14A		0.8571309	
TESK1		0.8568817	
SLC25A37		0.8563565	
DR1		0.85635155	
ZC3H7B		0.85610646	
GALNT12		0.8560553	
TMEM9B		0.8560397	
TACR3		0.8552632	
GCDH		0.85516447	
DAP		0.8540008	
ACY1		0.8539532	
ENTPD1		0.85394084	
FAM241B		0.8539262	
P2RY11		0.85355276	
SLC23A2		0.8529584	
S100A4		0.8528089	
PHIP		0.85263276	
RPL39L		0.8525605	
UGGT1		0.85251254	
LYSMD3		0.8521445	
ATE1		0.8520337	
NDUFS7		0.8517557	
COL6A1		0.85145116	
GPATCH3		0.8505205	
PRKD3		0.8504776	
SCRN1		0.8499301	
SMYD4		0.84936345	
IFT80		0.8492959	
DCP1A		0.84926414	
BAG3		0.84786916	
ZFPM1		0.8477144	
SUSD2		0.8471662	
SCO1		0.8465362	
PMS2		0.8465184	
DDX17		0.8462634	
MANBA		0.8456335	
COX10		0.84550637	
ARIH2		0.844504	
CDC40		0.8436083	
ACBD7		0.8428066	
HIPK3		0.842385	
ARTN		0.8413995	
ERO1A		0.8413052	
MINDY1		0.8411985	
ANKRD54		0.84081894	
SLC35B4		0.8403065	
PUM2		0.83974993	
MRM1		0.83959126	
SGTA		0.8393209	
WTAP		0.8385699	
MLH3		0.8384132	
TBCC		0.83833355	
MOB1B		0.83777314	
HS3ST6		0.83764035	
PTPRN2		0.8373908	
PSMD2		0.8371216	
DHRS4		0.83711416	
CDK14		0.83667576	
MRPL2		0.83657897	
HADHB		0.836311	
RNLS		0.83548707	
DDX3X		0.835482	
INTS9		0.83523893	
SELENOI		0.83521724	
TRAPPC6B		0.8348775	
SLITRK6		0.8340712	
TRIL		0.8338999	
FAR1		0.83379996	
PDHX		0.833482	
TEX54		0.833395	
KDSR		0.83304423	
SLC43A1		0.83295184	
HACD2		0.83262867	
NPRL2		0.8320718	
ZSCAN12		0.8319057	
TRIM56		0.8317074	
POLR1C		0.83164674	
OTX1		0.8314332	
C1orf122		0.8311216	
CSNK2B		0.8309922	
AGPAT5		0.83069694	
RCC1		0.8303543	
DOCK9		0.830261	
ABCB6		0.82955265	
C17orf113		0.8293208	
PSMD1		0.8292832	
CDC27		0.8281308	
URI1		0.82812953	
TIMM50		0.8269901	
C1orf174		0.826924	
ROS1		0.8263603	
CREBZF		0.8257824	
SYPL1		0.8256738	
SLC46A2		0.82532805	
NELFE		0.82521784	
TMEM144		0.8251395	
ST6GALNAC1		0.8250357	
BPNT1		0.82485837	
RNF148		0.8248516	
LXN		0.8248478	
COPG1		0.8248271	
TRMT6		0.8248153	
ZFYVE19		0.82450056	
FUCA2		0.82411236	
KLHL41		0.82335657	
APEH		0.82329875	
KISS1		0.8229169	
TMEM191C		0.8225904	
ANAPC5		0.82245696	
ARX		0.8223699	
LSS		0.82222694	
GLUD1		0.8218718	
PABPN1		0.820786	
SGCE		0.8207638	
SFT2D1		0.8206256	
LINC02453		0.8205472	
ANKRD49		0.82027304	
AIMP2		0.8198609	
TBC1D8		0.8195407	
WDR45		0.8194835	
TACC2		0.81873447	
RSBN1		0.8180443	
CS		0.81765366	
FAM110D		0.8167799	
MTA2		0.8166815	
RRP1B		0.8161539	
HMGCR		0.8155065	
YY1		0.81490374	
KLF3		0.8148183	
SPX		0.81457484	
KLHL11		0.81402063	
TCERG1		0.8139672	
RFK		0.8136964	
TMEM38A		0.813526	
COMMD6		0.8134484	
SDR39U1		0.81281996	
SPART		0.8127078	
PHF8		0.8126955	
SREK1IP1		0.81166524	
CCDC160		0.811513	
ERP44		0.8108955	
KCNJ2		0.8108315	
RCBTB1		0.81046957	
NR0B2		0.8104418	
SSPN		0.8092521	
NEDD4L		0.8091089	
PIK3C2G		0.80830485	
NPY4R		0.8080505	
SNAPC2		0.807966	
ACSL1		0.8079395	
PLOD3		0.8071075	
PARP16		0.80706376	
ARPC3		0.8063409	
DHDH		0.8060783	
CRYM		0.80543923	
NDUFB9		0.80517864	
CRACR2B		0.80487245	
ELOC		0.8048124	
VPS29		0.8047924	
SECISBP2L		0.80362767	
SPIN2B		0.8033436	
PRKAG1		0.8027009	
SLC39A9		0.8024008	
RABEPK		0.8016062	
ZNF551		0.80137247	
KIF23		0.80136794	
NDUFA10		0.80136263	
PRDM5		0.80119413	
EEF1AKMT1		0.80087847	
GOT2		0.8008762	
CBFB		0.80045027	
SELENON		0.7992053	
CNOT6		0.7987515	
MRPS9		0.7985626	
CHGA		0.79819715	
HSPBP1		0.797987	
GOLGA7B		0.79782265	
CDPF1		0.79778934	
PHF10		0.7975823	
GLS2		0.79750913	
EXOC3L4		0.79656243	
COPS5		0.79654586	
SLC48A1		0.7964098	
ZNF593		0.7960656	
BICRAL		0.7960204	
AMPH		0.7960002	
ARHGEF26		0.7955828	
SPOUT1		0.7955385	
ATP6V1G1		0.7954789	
LDAH		0.79516584	
TRMT1L		0.79489154	
SLC10A3		0.79407245	
ARL3		0.79257244	
ECHS1		0.7914434	
IP6K1		0.7909868	
TPRN		0.79059434	
ALDH3A1		0.78975654	
GNB4		0.7895945	
ASIP		0.78895587	
BMS1		0.78870755	
ZNF180		0.78870136	
FNDC3A		0.78850484	
TAS1R3		0.7883666	
FAM111A		0.7882778	
NDUFA8		0.7882157	
NAA20		0.78793263	
NORAD		0.7878287	
EPN1		0.78721553	
PGLS		0.7870469	
ATXN10		0.78697354	
TFRC		0.7866202	
CHSY1		0.78658813	
ASB5		0.78638846	
DHX38		0.78637636	
SGK2		0.7862919	
LRRN4CL		0.78623486	
IGLON5		0.7861897	
BTK		0.7861743	
CTU1		0.7851374	
RNASET2		0.78509426	
LINC01605		0.7845018	
MAP3K15		0.784142	
SLC30A8		0.783982	
ADAR		0.78394914	
TNFSF4		0.78393567	
IRAK1BP1		0.782631	
BCL2L2		0.7825344	
TESK2		0.7823082	
CHRM4		0.7821945	
SHROOM2		0.7817006	
ART5		0.781475	
SQOR		0.7810091	
FBXO17		0.7803875	
CHMP2A		0.78029287	
STARD13		0.7796473	
NFXL1		0.7789666	
SNW1		0.7786895	
RPP25		0.7779644	
DYNLL2		0.7779054	
CGGBP1		0.777307	
HSPA4		0.777099	
FAM185A		0.77610594	
USPL1		0.7760472	
CHUK		0.7760091	
TMEM167B		0.775462	
SIRT5		0.7754395	
NIPA1		0.7753852	
LRRC74A		0.77526736	
RNF133		0.77485955	
BRD4		0.7748236	
DEPDC7		0.7748071	
CTBS		0.7747814	
MRS2		0.77468103	
KLHL23		0.7744852	
C2orf15		0.7740284	
GPRC5C		0.77385336	
TMEM87A		0.7735687	
UBQLN1		0.7725626	
PSAPL1		0.7713542	
PCGF1		0.77119714	
SGSM1		0.7706249	
ZNF343		0.7704914	
RAB13		0.7702714	
GPKOW		0.77022004	
LSM1		0.7690057	
SNX25		0.7686774	
BROX		0.76865846	
PCGF2		0.76797545	
FAHD1		0.76779425	
DDX42		0.7669988	
ZNF146		0.7669287	
CLASRP		0.7666379	
BBS12		0.7665479	
HDAC3		0.76636165	
CRYZ		0.76586545	
LINGO1		0.7654862	
DHFR2		0.7654796	
SPSB2		0.7653181	
MAT2B		0.76456994	
ANAPC15		0.7635729	
BTBD2		0.7635025	
JAKMIP3		0.7626082	
FAM222A		0.7625607	
SHARPIN		0.76230174	
OMA1		0.7613335	
DCAF4		0.76053375	
MAPKAPK3		0.76050675	
PTAFR		0.7601289	
INPP1		0.7592762	
BEX1		0.75891775	
MTR		0.7582199	
NCCRP1		0.7580796	
ZNF302		0.7579443	
ZNF777		0.7576263	
TAF1B		0.7572976	
SAMHD1		0.7572955	
PYGM		0.75715625	
NOD1		0.75694686	
SNRK		0.7561851	
TMEM167A		0.7551963	
MTMR1		0.7549871	
DGKE		0.75459534	
ITPKB		0.75440806	
CD302		0.75429565	
TSPAN8		0.7542246	
B4GAT1		0.7540015	
SLC22A15		0.7531986	
DNAJC27		0.7529004	
PPID		0.7525043	
LINC01635		0.7518836	
LINC00881		0.75156766	
SH2D4A		0.7512982	
CCDC180		0.7511169	
CDK6		0.7506876	
OTUB1		0.7504577	
APOBEC3B		0.75024444	
PRRT3		0.7495115	
BSG		0.7491326	
ACVR1B		0.74895906	
UQCR11		0.748944	
ATPAF1		0.74839306	
TUBB1		0.74833333	
FOXI3		0.7479386	
TRIM41		0.74693364	
SHROOM1		0.7467358	
SUPV3L1		0.7464706	
CEP350		0.7462072	
ZC3HAV1L		0.7461056	
PHACTR2		0.7459559	
ARRDC3		0.745924	
DMKN		0.7458314	
SNX16		0.7457348	
SUPT6H		0.74518734	
YIPF6		0.74511606	
CYP27B1		0.7447349	
TMEM129		0.7445825	
QSER1		0.7443728	
REPIN1		0.7443705	
BCDIN3D		0.744325	
PRICKLE1		0.74334544	
INSIG2		0.7432527	
ANGPTL5		0.74312776	
GPR84		0.7426537	
DLL3		0.7424768	
FLAD1		0.7424152	
MAP1LC3B		0.7422273	
EMILIN3		0.74216723	
TINF2		0.7418596	
HSPA6		0.7409488	
CUL4B		0.7408948	
EIF5A2		0.74030864	
CABP4		0.73963094	
RBM23		0.7393551	
ID2		0.73743063	
ZNF511		0.73734665	
SYVN1		0.7372923	
PFKL		0.73706454	
CTSD		0.7363806	
TAT		0.73562497	
ZNF691		0.73557395	
ZNF771		0.73502713	
SIAH2		0.73385	
KCND2		0.7337824	
REXO1		0.73338705	
NOC4L		0.73300296	
YWHAE		0.7325264	
COX16		0.7323075	
TBRG1		0.73206925	
SLC25A22		0.73199266	
PACRG		0.73085254	
CCDC168		0.7306643	
MANBAL		0.73027205	
PISD		0.72992206	
EXOG		0.7294849	
ANAPC16		0.7293313	
CCL27		0.7290206	
C2orf76		0.72834057	
BLOC1S1		0.7279786	
TTLL12		0.7272994	
OPRK1		0.7264722	
ANKRD45		0.72584885	
U2AF1L4		0.7256096	
RASAL1		0.72553116	
TERT		0.7253543	
UBXN4		0.72529805	
NPAT		0.72502714	
VASH1		0.7245605	
PSMA6		0.7242875	
RCOR1		0.723774	
ZNF525		0.7236542	
CLCNKB		0.7228358	
TPR		0.72283024	
FADS2		0.72233444	
SGF29		0.7219512	
EXOC8		0.7213283	
MTPAP		0.72132546	
C9orf163		0.7209446	
TNFSF18		0.72082084	
ATXN2L		0.7196401	
DAZAP1		0.7193021	
SYMPK		0.71912247	
CDH13		0.71856266	
SQLE		0.71846807	
BLOC1S3		0.71816874	
PPFIA3		0.7181415	
EIF2B3		0.7178444	
ACE2		0.7148934	
SIMC1		0.71486247	
GIGYF2		0.7137168	
RPP38		0.71347237	
SLC25A26		0.71222657	
NALT1		0.7117494	
DZIP3		0.71000826	
CEACAM5		0.7096045	
GPR50		0.70844024	
RIOX1		0.7082738	
TIMM17A		0.70795685	
CCDC97		0.7078108	
NDN		0.7076628	
HECTD1		0.7075608	
PLAGL2		0.70737183	
ENTPD3		0.70671993	
DUS2		0.70642036	
ADCY4		0.70638186	
TMEM250		0.70635575	
MAPK1IP1L		0.70610154	
TSACC		0.70590776	
SAP130		0.7056064	
CTNND2		0.70512104	
OSMR		0.70498675	
RBM12B		0.7046791	
ARHGEF25		0.7043093	
CASC3		0.70413804	
PRDX1		0.703452	
ZPR1		0.70335156	
SCAPER		0.70288444	
SYAP1		0.70241576	
CRIPT		0.70198905	
POMGNT2		0.701397	
WDR48		0.7013188	
AP3S1		0.70111793	
ZCCHC2		0.7009028	
LARP1		0.7008887	
PPAN		0.7008358	
SPRYD4		0.7004011	
ANKRD46		0.70013374	
IL1RAPL2		0.7000634	
SPINDOC		0.7000623	
SETDB1		0.6997567	
NELFCD		0.699018	
SYNE4		0.69890326	
PLSCR1		0.69847816	
CYB5D1		0.6980144	
TMEM183A		0.6966865	
LSG1		0.6966201	
NUBP2		0.6950776	
RLIM		0.69502515	
TSEN15		0.69499385	
RHPN2		0.6946037	
ACBD6		0.69355536	
PPP4C		0.6929789	
VIPR2		0.6927651	
VWA8		0.69262075	
GATM		0.6925662	
AADAC		0.69256544	
MTX1		0.69246507	
EIF2S3B		0.6920574	
DACH1		0.691769	
RBFOX3		0.6914589	
KYAT3		0.6911685	
BRIP1		0.6910265	
METTL26		0.69074273	
UBQLN4		0.6906712	
MAPRE1		0.6906164	
CREB3L4		0.68984264	
CPSF4L		0.68871564	
ASIC1		0.6884581	
C22orf39		0.6868649	
DFFA		0.68667495	
C1GALT1C1		0.6864289	
PFDN6		0.68600714	
RAB19		0.68597394	
TNIP2		0.6851635	
SLC51B		0.68498766	
CCDC93		0.6847209	
MAP3K2		0.68446225	
ATP11B		0.6840499	
CERS5		0.6837741	
STOX2		0.68342984	
SSTR1		0.6833931	
TRIM47		0.6832363	
IL15RA		0.683186	
ING4		0.6828408	
SPRED2		0.68249637	
CDK5R2		0.68192804	
GCNT1		0.6813103	
SEC63		0.680884	
EEF1AKMT4		0.6808644	
FADD		0.6804652	
PPP1R27		0.6801116	
TUT1		0.6798274	
BAG4		0.6797053	
ENPP1		0.6796108	
NEK9		0.67953587	
ZBTB7B		0.6786315	
FAM204A		0.67853814	
SZRD1		0.6782712	
USP24		0.67796093	
TBL3		0.67793655	
FEM1B		0.6774369	
TBC1D14		0.6767749	
ST6GALNAC3		0.6766279	
CDH11		0.6764232	
XPA		0.6760387	
ABHD3		0.6755517	
LRRC3B		0.67532873	
ABHD17B		0.67521137	
TUBGCP5		0.6751026	
LDLR		0.6741338	
SLC25A35		0.6741131	
CLTC		0.6739814	
CEBPG		0.673788	
PSME3		0.6736219	
WBP4		0.6735709	
PDCL3		0.67353505	
EIF3D		0.6735324	
FAM53C		0.6730926	
HID1		0.67231977	
RPS17		0.67206854	
ERLIN2		0.6718919	
CD55		0.6717158	
TMEM220		0.6710901	
ZNF830		0.6706173	
GM2A		0.6705586	
MTMR12		0.6700459	
WDR17		0.66980296	
PBRM1		0.66959256	
NAA60		0.6690031	
SUPT3H		0.66890496	
PCDH11X		0.6683809	
MFSD10		0.6679958	
USO1		0.6673259	
PFKFB1		0.6672014	
ADH5		0.66710794	
FBXO48		0.66703427	
EMC6		0.66665256	
CCDC25		0.6661938	
ATP6AP1		0.66616553	
EDARADD		0.6661627	
TAF8		0.6660236	
VAMP8		0.66520303	
SAYSD1		0.6650859	
DDX5		0.66467154	
TSN		0.66426873	
PPP6C		0.66425204	
B3GLCT		0.6641136	
EEF1AKMT2		0.6635528	
SAR1B		0.6633732	
VPS4A		0.663288	
ZNRF2		0.6632765	
RASSF4		0.6630339	
NGRN		0.6629962	
RMRP		0.6627655	
CCDC102B		0.66245115	
NR2F6		0.6623998	
NEK4		0.6619898	
NEBL		0.6619734	
BOLA3		0.66181636	
NDUFA9		0.66177493	
INTS2		0.66141117	
CACFD1		0.66140085	
DUSP28		0.6613692	
TSNAX		0.66109556	
PCYT1B		0.66081184	
ASPH		0.6600533	
SMARCD3		0.6596829	
TRIP11		0.6593055	
LINC00471		0.6588246	
NDUFA11		0.6587732	
MEGF9		0.65817994	
LINC01798		0.65785784	
RPS6KA1		0.65672934	
SEMA3G		0.6563223	
CEBPA		0.6559483	
GSTO1		0.655332	
GHDC		0.6548691	
SYT12		0.65463954	
CTBP1		0.65422887	
PAGR1		0.6541859	
ARHGAP28		0.6538436	
PDCD10		0.6533066	
SCGB3A2		0.6532664	
KIF12		0.6524543	
NSDHL		0.65208405	
LINC01703		0.65064883	
ZC3H14		0.6501272	
EPHA5		0.6500893	
MRPS18A		0.6499007	
REEP5		0.6494898	
SYP		0.64925575	
LRRC15		0.6492143	
TERF1		0.64919513	
STX5		0.64891815	
PDK3		0.6484594	
ANTXR2		0.6480853	
DYNLRB1		0.64786136	
FFAR4		0.6473769	
KIF25		0.64720476	
CACNA1F		0.64662313	
ADNP2		0.64602846	
FBLN7		0.6457308	
NAIF1		0.64548033	
DCLRE1C		0.6453817	
TIRAP		0.6448629	
GIGYF1		0.6447578	
LAMTOR2		0.644659	
APEX2		0.6434778	
EPN3		0.64341676	
GLUL		0.6433639	
ACOT13		0.64274585	
PLPPR2		0.6424994	
UPF2		0.64208287	
LPCAT1		0.64168406	
PIGH		0.64155185	
AKT1S1		0.641533	
PDXDC1		0.64034706	
IRF3		0.6399022	
FBXL3		0.63946515	
NOL10		0.6392949	
HM13		0.6380216	
CEP128		0.6373912	
GPANK1		0.6372716	
PVR		0.63705254	
LMBR1		0.63650084	
HUNK		0.6361784	
SLC5A3		0.63604546	
ZNF408		0.6359928	
ZNHIT2		0.6358859	
SLC25A43		0.63581127	
ARF6		0.6351674	
DTD1		0.6342255	
TATDN2		0.6338573	
ZKSCAN8		0.6335467	
HIF3A		0.6334539	
GSG1		0.63322836	
GNPAT		0.63290954	
METTL16		0.6328601	
GTF2A2		0.63205636	
TIGD4		0.6319364	
TMA7		0.6318696	
SFRP4		0.6317381	
RIDA		0.63143504	
TEN1		0.6309838	
NEPRO		0.6309539	
TTC1		0.6301165	
TAB1		0.62990946	
SLC6A6		0.629506	
LIX1L		0.62945473	
MROH6		0.6289434	
MBNL1		0.6287362	
CAPZA2		0.628523	
CA3		0.6284888	
UTP14A		0.6283991	
DDX23		0.6282184	
ORC2		0.62815684	
MTFR2		0.62707055	
UBXN1		0.6268301	
LINC02274		0.6267168	
SLC25A28		0.62664026	
PURB		0.62663317	
FITM2		0.6265687	
IFT20		0.6265105	
RAD51D		0.6261065	
PDXP		0.6255426	
SNX22		0.62549955	
METTL4		0.6252754	
AAGAB		0.62414205	
SYK		0.62305796	
TBL2		0.6228264	
NEUROG3		0.6226068	
KLHL24		0.6224551	
RBSN		0.6221455	
ERN1		0.6218351	
HMGXB4		0.621761	
ATR		0.62172574	
UTY		0.6215182	
OCIAD1		0.62121725	
MATR3		0.62108266	
TBC1D5		0.62071925	
TAF12		0.6205229	
RAB39B		0.62017363	
TMUB1		0.61951625	
NCOA1		0.61920863	
TMEM37		0.61887753	
ZNF41		0.6188081	
ZCCHC10		0.61828727	
ARFGEF2		0.61823094	
CREB3L2		0.618146	
SMPDL3A		0.6180306	
CATSPERB		0.6177117	
TRA2A		0.6175223	
LINC00896		0.6170581	
C1orf198		0.6168728	
NBDY		0.6155737	
ST3GAL2		0.6148835	
ARRB1		0.61425984	
ATAD3A		0.61422575	
TYW1		0.61395586	
TRIM45		0.6136036	
MAP7D2		0.61358935	
RILP		0.6134884	
LINC02532		0.6132869	
RRN3		0.61328477	
SMIM26		0.61276674	
PPP1R3D		0.61263645	
TSPAN4		0.61252826	
LRRIQ3		0.61248714	
MED14		0.6122674	
RRP8		0.61164176	
EXT1		0.61122	
USP19		0.61119515	
UBXN2B		0.6104056	
RNF214		0.60963035	
LIPM		0.60931677	
YME1L1		0.6093134	
FOXC1		0.6090913	
CRLF1		0.6089593	
KMT2B		0.6083455	
HYKK		0.60807604	
LINC01291		0.6073194	
TRIM7		0.607191	
SDHA		0.6064141	
BOLA1		0.60583127	
STK11IP		0.60547036	
CAD		0.6053632	
ALKBH4		0.6042207	
TFAP2E		0.6041251	
ZCCHC24		0.60384583	
SMN1		0.60364854	
HPF1		0.6033884	
UBR1		0.6016012	
TEX48		0.6008458	
DCAF7		0.600418	
HDLBP		0.60033303	
RASA4		0.60000926	
WWOX		0.5999486	
STARD5		0.5998356	
TERF2IP		0.5987744	
FGFR4		0.5984427	
VPS16		0.59821475	
DNAJC25		0.5981475	
PELI1		0.59813976	
UBE2I		0.59811157	
MKRN2		0.59778124	
TJP3		0.59769404	
AP4E1		0.59658754	
DHX15		0.59623235	
GOLGA5		0.59563625	
C2orf42		0.5954764	
PRR15L		0.59487593	
GTF2F1		0.5947604	
ZDHHC1		0.59457004	
ANG		0.59432214	
GPT		0.5939641	
MED19		0.59385353	
AEN		0.59284294	
MRPL43		0.59182674	
USF3		0.5916776	
RCOR2		0.5905992	
GNPDA1		0.59042615	
FCGR2A		0.59028476	
POU2AF1		0.58996356	
C1orf216		0.5896535	
COMMD1		0.5885586	
CRAMP1		0.5885192	
MAD2L1BP		0.5882315	
SOX7		0.5880956	
BACE2		0.5875753	
VPS28		0.5874196	
PRKAG2		0.5873851	
MAP2K7		0.58714646	
ZNF844		0.58675456	
WWP2		0.5867295	
FES		0.58591706	
PPARA		0.58576846	
AKT2		0.58546424	
LINC01465		0.58540213	
ACE		0.58540094	
NANOS1		0.58430684	
OSER1		0.5836286	
WLS		0.5835669	
TRIP6		0.58308315	
PHF7		0.5824347	
MOSPD2		0.58192724	
FUT3		0.5815357	
GPCPD1		0.58144736	
LINC02569		0.58121264	
FAM218A		0.58094347	
VTA1		0.5809347	
IQSEC2		0.5800637	
DMRTA2		0.58001643	
TIGD5		0.5796349	
COG2		0.57941335	
ARMC7		0.5793729	
CCDC27		0.5792425	
TOP2B		0.57915086	
C1GALT1		0.5786552	
NAB1		0.5784188	
AKR7A3		0.5772962	
DBNDD2		0.5771653	
NFYC		0.5763664	
PWP2		0.5758104	
C2CD4D		0.57503134	
MTMR2		0.5747797	
CEP83		0.5745817	
LIPT2		0.57449853	
NR3C1		0.57440394	
PRR12		0.57437605	
STAT5A		0.5743699	
AACS		0.5736116	
RNPS1		0.57331663	
ATP1A1		0.57328564	
MRPL13		0.5730645	
MED22		0.572893	
PLRG1		0.57266474	
UBE2J1		0.57265764	
EIF3G		0.5726081	
RHBDL3		0.5724561	
ANKRD50		0.5723112	
CLPTM1		0.57173127	
KDF1		0.5716461	
SLC6A3		0.5715684	
NTPCR		0.57088345	
ODF2		0.5705397	
SREBF1		0.56960803	
IFIT3		0.56906325	
PITHD1		0.5687793	
PEX7		0.5685914	
RPUSD3		0.5681547	
R3HCC1		0.56778425	
SOCS7		0.5674062	
TSG101		0.56695586	
SPIRE1		0.56666946	
ENO3		0.56665677	
AQR		0.5664801	
MYOZ1		0.56628245	
MVD		0.5661684	
FHIT		0.5660919	
PTPN23		0.5658867	
GAS2		0.5657822	
KRT10		0.56577784	
SMOC2		0.56557745	
